QB,RB,RB,WR,WR,WR,TE,FLEX,DST,QB Team ,RB Team ,RB Team ,WR Team ,WR Team ,WR Team ,TE Team ,FLEX Team ,DST Team ,QB Salary ,RB Salary ,RB Salary ,WR Salary ,WR Salary ,WR Salary ,TE Salary ,FLEX Salary ,DST Salary ,Projected Value,Scenario,Iteration,Actual
Trevor Siemian,Alvin Kamara,Chris Johnson,Cole Beasley,Devin Funchess,Nelson Agholor,Jesse James,Rashard Higgins,Seahawks ,DEN,NO,ARI,DAL,CAR,PHI,PIT,CLE,SEA,5500,4000,4200,4700,4200,4200,3300,4000,3500,96.63,Scenario12,16,46.96
Philip Rivers,Darren Sproles,Shane Vereen,Taylor Gabriel,Ted Ginn Jr.,Brandon LaFell,Julius Thomas,Brandon Marshall,Cardinals ,LAC,PHI,NYG,ATL,NO,CIN,MIA,NYG,ARI,6400,3900,4000,4000,4100,3700,3000,5000,2900,92.61,Scenario12,17,65.38
Andy Dalton,Samaje Perine,Terrance West,Jaron Brown,Donte Moncrief,Deonte Thompson,Martellus Bennett,Kenny Golladay,Chargers ,CIN,WAS,BAL,ARI,IND,CHI,GB,DET,LAC,5100,4500,4900,3700,3800,3500,4000,4600,2800,87.86,Scenario12,18,56.08
Jared Goff,Giovani Bernard,Joe Mixon,Torrey Smith,Robert Woods,Travis Benjamin,Austin Hooper,Charles Sims,Packers ,LAR,CIN,CIN,PHI,LAR,LAC,ATL,TB,GB,5200,3800,4500,3600,3300,3500,3800,3900,3400,83.61,Scenario12,19,104.88
Marcus Mariota,Dion Lewis,Jamaal Charles,Brandon Coleman,Mike Wallace,Russell Shepard,Jared Cook,Eli Rogers,Lions ,TEN,NE,DEN,NO,BAL,CAR,OAK,PIT,DET,6000,3400,4200,3900,3700,3500,3100,3600,2400,79.59,Scenario12,20,74.5
Jay Cutler,LeGarrette Blount,Jeremy Hill,Adam Humphries,Robby Anderson,Tavon Austin,Seth DeValve,Josh Bellamy,Bills ,MIA,PHI,CIN,TB,NYJ,LAR,CLE,CHI,BUF,6100,3900,3700,3100,3400,3400,2600,3300,2600,74.37,Scenario12,21,73.9
Eli Manning,Thomas Rawls,Kerwynn Williams,Albert Wilson,Marquise Goodwin,Jordan Matthews,George Kittle,Virgil Green,Colts ,NYG,SEA,ARI,KC,SF,BUF,SF,DEN,IND,5300,4000,4000,3100,3500,3500,2500,2700,3200,67.48,Scenario12,22,68.24
Josh McCown,Matt Breida,D'Onta Foreman,Chris Conley,Ricardo Louis,Kenny Britt,Will Tye,Andre Ellington,49ers ,NYJ,SF,HOU,KC,CLE,CLE,NYJ,ARI,SF,4500,3800,4000,3200,3000,4100,2600,3800,2900,63.74,Scenario12,23,61.06
Joe Flacco,Mike Tolbert,Paul Perkins,Zay Jones,Alex Erickson,Seth Roberts,Antonio Gates,Jermaine Gresham,Jaguars ,BAL,BUF,NYG,BUF,CIN,OAK,LAC,ARI,JAX,5300,3800,3800,3100,3100,3400,3000,2700,3400,59.67,Scenario12,24,39.92
Deshaun Watson,Charcandrick West,Branden Oliver,Kamar Aiken,Geronimo Allison,Breshad Perriman,Ed Dickson,Bruce Ellington,Browns ,HOU,KC,LAC,IND,GB,BAL,CAR,HOU,CLE,4700,4000,4000,3300,3000,3000,2700,3300,3000,52.6,Scenario12,25,80.54
Matthew Stafford,Carlos Hyde,Jonathan Stewart,A.J. Green,Eric Decker,Davante Adams,Zach Ertz,Le'Veon Bell,Redskins ,DET,SF,CAR,CIN,TEN,GB,PHI,PIT,WAS,6200,5200,4700,8100,4000,5600,5000,8800,2400,152.65,Scenario13,1,150.26
Derek Carr,C.J. Anderson,Todd Gurley II,Dez Bryant,Rishard Matthews,Larry Fitzgerald,Eric Ebron,Ty Montgomery,Eagles ,OAK,DEN,LAR,DAL,TEN,ARI,DET,GB,PHI,6800,5800,6800,6800,4200,6400,3300,6900,3000,148.97,Scenario13,2,141.02
Matt Ryan,Devonta Freeman,Chris Thompson,Mike Evans,T.Y. Hilton,J.J. Nelson,Rob Gronkowski,Delanie Walker,Raiders ,ATL,ATL,WAS,TB,IND,ARI,NE,TEN,OAK,7100,6700,4500,7500,5200,5300,6800,4400,2500,145.52,Scenario13,3,156.26
Dak Prescott,Leonard Fournette,Lamar Miller,Antonio Brown,Marvin Jones Jr.,Julio Jones,Cameron Brate,Jason Witten,Buccaneers ,DAL,JAX,HOU,PIT,DET,ATL,TB,DAL,TB,5800,6000,5000,9000,4200,9300,3000,4500,3200,141.89,Scenario13,4,112.32
Kirk Cousins,Tarik Cohen,Theo Riddick,DeAndre Hopkins,Alshon Jeffery,Emmanuel Sanders,Travis Kelce,Terrelle Pryor Sr.,Steelers ,WAS,CHI,DET,HOU,PHI,DEN,KC,WAS,PIT,6100,5600,5100,6200,5900,5800,6000,5900,3400,138.54,Scenario13,5,101.5
Aaron Rodgers,Melvin Gordon,Ameer Abdullah,Amari Cooper,Doug Baldwin,Jarvis Landry,Evan Engram,Frank Gore,Titans ,GB,LAC,DET,OAK,SEA,MIA,NYG,IND,TEN,7300,7600,4700,7100,6400,6800,3200,4200,2700,136.34,Scenario13,6,119.42
Ben Roethlisberger,LeSean McCoy,Christian McCaffrey,Mohamed Sanu,Michael Crabtree,Terrance Williams,Coby Fleener,Keenan Allen,Ravens ,PIT,BUF,CAR,ATL,OAK,DAL,NO,LAC,BAL,6200,7000,6100,4500,7400,3600,4100,7200,3900,133.56,Scenario13,7,83.0
Drew Brees,Ezekiel Elliott,Jay Ajayi,Martavis Bryant,Jermaine Kearse,DeSean Jackson,Charles Clay,Demaryius Thomas,Panthers ,NO,DAL,MIA,PIT,NYJ,TB,BUF,DEN,CAR,7200,8300,7700,5700,4600,4600,3400,5900,2600,131.81,Scenario13,8,106.0
Cam Newton,Isaiah Crowell,Kareem Hunt,Michael Thomas,Tyler Lockett,Golden Tate,Jack Doyle,DeVante Parker,Falcons ,CAR,CLE,KC,NO,SEA,DET,IND,MIA,ATL,6600,4800,8000,7000,4300,6900,3600,6300,2500,130.13,Scenario13,9,119.68
Carson Palmer,Dalvin Cook,Jordan Howard,Kelvin Benjamin,Tyreek Hill,Odell Beckham Jr.,Zach Miller,Cooper Kupp,Broncos ,ARI,MIN,CHI,CAR,KC,NYG,CHI,LAR,DEN,6000,5900,4900,6700,6600,8600,3000,4700,3600,126.78,Scenario13,10,150.1
Tom Brady,Mark Ingram,Javorius Allen,Danny Amendola,Pierre Garcon,Jordy Nelson,Jimmy Graham,Marshawn Lynch,Rams ,NE,NO,BAL,NE,SF,GB,SEA,OAK,LAR,7700,4500,5000,5400,5300,7800,4600,6000,3500,121.1,Scenario13,11,135.12
Jameis Winston,Derrick Henry,Tevin Coleman,Tyrell Williams,Chris Hogan,Brandin Cooks,Kyle Rudolph,Stefon Diggs,Patriots ,TB,TEN,ATL,LAC,NE,NE,MIN,MIN,NE,6000,5300,5300,4600,6100,7300,4200,6500,3800,114.42,Scenario13,12,149.92
Carson Wentz,James White,Mike Gillislee,Marqise Lee,Allen Hurns,Jeremy Maclin,Hunter Henry,Sammy Watkins,Dolphins ,PHI,NE,NE,JAX,JAX,BAL,LAC,LAR,MIA,5900,5400,5700,4400,4600,5200,3900,5500,3700,108.51,Scenario13,13,80.04
Alex Smith,Matt Forte,Bilal Powell,Adam Thielen,Kenny Stills,Kendall Wright,Benjamin Watson,Duke Johnson Jr.,Chiefs ,KC,NYJ,NYJ,MIN,MIA,CHI,BAL,CLE,KC,5900,4300,4200,5700,4400,4300,3700,4200,2900,102.76,Scenario13,14,95.8
Russell Wilson,DeMarco Murray,Jacquizz Rodgers,Jamison Crowder,Sterling Shepard,Paul Richardson,Vernon Davis,Chris Carson,Cowboys ,SEA,TEN,TB,WAS,NYG,SEA,WAS,SEA,DAL,6300,5500,4600,4900,4700,4100,3000,4900,2800,99.64,Scenario13,15,147.52
Trevor Siemian,Alvin Kamara,Chris Johnson,Cole Beasley,Devin Funchess,Nelson Agholor,Jesse James,Rashard Higgins,Seahawks ,DEN,NO,ARI,DAL,CAR,PHI,PIT,CLE,SEA,5500,4000,4200,4700,4200,4200,3300,4000,3500,96.63,Scenario13,16,46.96
Philip Rivers,Darren Sproles,Shane Vereen,Taylor Gabriel,Ted Ginn Jr.,Brandon LaFell,Julius Thomas,Brandon Marshall,Cardinals ,LAC,PHI,NYG,ATL,NO,CIN,MIA,NYG,ARI,6400,3900,4000,4000,4100,3700,3000,5000,2900,92.61,Scenario13,17,65.38
Andy Dalton,Samaje Perine,Terrance West,Jaron Brown,Donte Moncrief,Deonte Thompson,Martellus Bennett,Kenny Golladay,Chargers ,CIN,WAS,BAL,ARI,IND,CHI,GB,DET,LAC,5100,4500,4900,3700,3800,3500,4000,4600,2800,87.86,Scenario13,18,56.08
Jared Goff,Giovani Bernard,Joe Mixon,Torrey Smith,Robert Woods,Travis Benjamin,Austin Hooper,Charles Sims,Packers ,LAR,CIN,CIN,PHI,LAR,LAC,ATL,TB,GB,5200,3800,4500,3600,3300,3500,3800,3900,3400,83.61,Scenario13,19,104.88
Marcus Mariota,Dion Lewis,Jamaal Charles,Brandon Coleman,Mike Wallace,Russell Shepard,Jared Cook,Eli Rogers,Lions ,TEN,NE,DEN,NO,BAL,CAR,OAK,PIT,DET,6000,3400,4200,3900,3700,3500,3100,3600,2400,79.59,Scenario13,20,74.5
Jay Cutler,LeGarrette Blount,Jeremy Hill,Adam Humphries,Robby Anderson,Tavon Austin,Seth DeValve,Josh Bellamy,Bills ,MIA,PHI,CIN,TB,NYJ,LAR,CLE,CHI,BUF,6100,3900,3700,3100,3400,3400,2600,3300,2600,74.37,Scenario13,21,73.9
Eli Manning,Thomas Rawls,Kerwynn Williams,Albert Wilson,Marquise Goodwin,Jordan Matthews,George Kittle,Virgil Green,Colts ,NYG,SEA,ARI,KC,SF,BUF,SF,DEN,IND,5300,4000,4000,3100,3500,3500,2500,2700,3200,67.48,Scenario13,22,68.24
Josh McCown,Matt Breida,D'Onta Foreman,Chris Conley,Ricardo Louis,Kenny Britt,Will Tye,Andre Ellington,49ers ,NYJ,SF,HOU,KC,CLE,CLE,NYJ,ARI,SF,4500,3800,4000,3200,3000,4100,2600,3800,2900,63.74,Scenario13,23,61.06
Joe Flacco,Mike Tolbert,Paul Perkins,Zay Jones,Alex Erickson,Seth Roberts,Antonio Gates,Jermaine Gresham,Jaguars ,BAL,BUF,NYG,BUF,CIN,OAK,LAC,ARI,JAX,5300,3800,3800,3100,3100,3400,3000,2700,3400,59.67,Scenario13,24,39.92
Deshaun Watson,Charcandrick West,Branden Oliver,Kamar Aiken,Geronimo Allison,Breshad Perriman,Ed Dickson,Bruce Ellington,Browns ,HOU,KC,LAC,IND,GB,BAL,CAR,HOU,CLE,4700,4000,4000,3300,3000,3000,2700,3300,3000,52.6,Scenario13,25,80.54
Matthew Stafford,Carlos Hyde,Jonathan Stewart,A.J. Green,Eric Decker,Davante Adams,Zach Ertz,Le'Veon Bell,Redskins ,DET,SF,CAR,CIN,TEN,GB,PHI,PIT,WAS,6200,5200,4700,8100,4000,5600,5000,8800,2400,152.65,Scenario14,1,150.26
Derek Carr,C.J. Anderson,Todd Gurley II,Dez Bryant,Rishard Matthews,Larry Fitzgerald,Eric Ebron,Ty Montgomery,Eagles ,OAK,DEN,LAR,DAL,TEN,ARI,DET,GB,PHI,6800,5800,6800,6800,4200,6400,3300,6900,3000,148.97,Scenario14,2,141.02
Matt Ryan,Devonta Freeman,Chris Thompson,Mike Evans,T.Y. Hilton,J.J. Nelson,Rob Gronkowski,Delanie Walker,Raiders ,ATL,ATL,WAS,TB,IND,ARI,NE,TEN,OAK,7100,6700,4500,7500,5200,5300,6800,4400,2500,145.52,Scenario14,3,156.26
Dak Prescott,Leonard Fournette,Lamar Miller,Antonio Brown,Marvin Jones Jr.,Julio Jones,Cameron Brate,Jason Witten,Buccaneers ,DAL,JAX,HOU,PIT,DET,ATL,TB,DAL,TB,5800,6000,5000,9000,4200,9300,3000,4500,3200,141.89,Scenario14,4,112.32
Kirk Cousins,Tarik Cohen,Theo Riddick,DeAndre Hopkins,Alshon Jeffery,Emmanuel Sanders,Travis Kelce,Terrelle Pryor Sr.,Steelers ,WAS,CHI,DET,HOU,PHI,DEN,KC,WAS,PIT,6100,5600,5100,6200,5900,5800,6000,5900,3400,138.54,Scenario14,5,101.5
Aaron Rodgers,Melvin Gordon,Ameer Abdullah,Amari Cooper,Doug Baldwin,Jarvis Landry,Evan Engram,Frank Gore,Titans ,GB,LAC,DET,OAK,SEA,MIA,NYG,IND,TEN,7300,7600,4700,7100,6400,6800,3200,4200,2700,136.34,Scenario14,6,119.42
Ben Roethlisberger,LeSean McCoy,Christian McCaffrey,Mohamed Sanu,Michael Crabtree,Terrance Williams,Coby Fleener,Keenan Allen,Ravens ,PIT,BUF,CAR,ATL,OAK,DAL,NO,LAC,BAL,6200,7000,6100,4500,7400,3600,4100,7200,3900,133.56,Scenario14,7,83.0
Drew Brees,Ezekiel Elliott,Jay Ajayi,Martavis Bryant,Jermaine Kearse,DeSean Jackson,Charles Clay,Demaryius Thomas,Panthers ,NO,DAL,MIA,PIT,NYJ,TB,BUF,DEN,CAR,7200,8300,7700,5700,4600,4600,3400,5900,2600,131.81,Scenario14,8,106.0
Cam Newton,Isaiah Crowell,Kareem Hunt,Michael Thomas,Tyler Lockett,Golden Tate,Jack Doyle,DeVante Parker,Falcons ,CAR,CLE,KC,NO,SEA,DET,IND,MIA,ATL,6600,4800,8000,7000,4300,6900,3600,6300,2500,130.13,Scenario14,9,119.68
Carson Palmer,Dalvin Cook,Jordan Howard,Kelvin Benjamin,Tyreek Hill,Odell Beckham Jr.,Zach Miller,Cooper Kupp,Broncos ,ARI,MIN,CHI,CAR,KC,NYG,CHI,LAR,DEN,6000,5900,4900,6700,6600,8600,3000,4700,3600,126.78,Scenario14,10,150.1
Tom Brady,Mark Ingram,Javorius Allen,Danny Amendola,Pierre Garcon,Jordy Nelson,Jimmy Graham,Marshawn Lynch,Rams ,NE,NO,BAL,NE,SF,GB,SEA,OAK,LAR,7700,4500,5000,5400,5300,7800,4600,6000,3500,121.1,Scenario14,11,135.12
Jameis Winston,Derrick Henry,Tevin Coleman,Tyrell Williams,Chris Hogan,Brandin Cooks,Kyle Rudolph,Stefon Diggs,Patriots ,TB,TEN,ATL,LAC,NE,NE,MIN,MIN,NE,6000,5300,5300,4600,6100,7300,4200,6500,3800,114.42,Scenario14,12,149.92
Carson Wentz,James White,Mike Gillislee,Marqise Lee,Allen Hurns,Jeremy Maclin,Hunter Henry,Sammy Watkins,Dolphins ,PHI,NE,NE,JAX,JAX,BAL,LAC,LAR,MIA,5900,5400,5700,4400,4600,5200,3900,5500,3700,108.51,Scenario14,13,80.04
Alex Smith,Matt Forte,Bilal Powell,Adam Thielen,Kenny Stills,Kendall Wright,Benjamin Watson,Duke Johnson Jr.,Chiefs ,KC,NYJ,NYJ,MIN,MIA,CHI,BAL,CLE,KC,5900,4300,4200,5700,4400,4300,3700,4200,2900,102.76,Scenario14,14,95.8
Russell Wilson,DeMarco Murray,Jacquizz Rodgers,Jamison Crowder,Sterling Shepard,Paul Richardson,Vernon Davis,Chris Carson,Cowboys ,SEA,TEN,TB,WAS,NYG,SEA,WAS,SEA,DAL,6300,5500,4600,4900,4700,4100,3000,4900,2800,99.64,Scenario14,15,147.52
Trevor Siemian,Alvin Kamara,Chris Johnson,Cole Beasley,Devin Funchess,Nelson Agholor,Jesse James,Rashard Higgins,Seahawks ,DEN,NO,ARI,DAL,CAR,PHI,PIT,CLE,SEA,5500,4000,4200,4700,4200,4200,3300,4000,3500,96.63,Scenario14,16,46.96
Philip Rivers,Darren Sproles,Shane Vereen,Taylor Gabriel,Ted Ginn Jr.,Brandon LaFell,Julius Thomas,Brandon Marshall,Cardinals ,LAC,PHI,NYG,ATL,NO,CIN,MIA,NYG,ARI,6400,3900,4000,4000,4100,3700,3000,5000,2900,92.61,Scenario14,17,65.38
Andy Dalton,Samaje Perine,Terrance West,Jaron Brown,Donte Moncrief,Deonte Thompson,Martellus Bennett,Kenny Golladay,Chargers ,CIN,WAS,BAL,ARI,IND,CHI,GB,DET,LAC,5100,4500,4900,3700,3800,3500,4000,4600,2800,87.86,Scenario14,18,56.08
Jared Goff,Giovani Bernard,Joe Mixon,Torrey Smith,Robert Woods,Travis Benjamin,Austin Hooper,Charles Sims,Packers ,LAR,CIN,CIN,PHI,LAR,LAC,ATL,TB,GB,5200,3800,4500,3600,3300,3500,3800,3900,3400,83.61,Scenario14,19,104.88
Marcus Mariota,Dion Lewis,Jamaal Charles,Brandon Coleman,Mike Wallace,Russell Shepard,Jared Cook,Eli Rogers,Lions ,TEN,NE,DEN,NO,BAL,CAR,OAK,PIT,DET,6000,3400,4200,3900,3700,3500,3100,3600,2400,79.59,Scenario14,20,74.5
Jay Cutler,LeGarrette Blount,Jeremy Hill,Adam Humphries,Robby Anderson,Tavon Austin,Seth DeValve,Josh Bellamy,Bills ,MIA,PHI,CIN,TB,NYJ,LAR,CLE,CHI,BUF,6100,3900,3700,3100,3400,3400,2600,3300,2600,74.37,Scenario14,21,73.9
Eli Manning,Thomas Rawls,Kerwynn Williams,Albert Wilson,Marquise Goodwin,Jordan Matthews,George Kittle,Virgil Green,Colts ,NYG,SEA,ARI,KC,SF,BUF,SF,DEN,IND,5300,4000,4000,3100,3500,3500,2500,2700,3200,67.48,Scenario14,22,68.24
Josh McCown,Matt Breida,D'Onta Foreman,Chris Conley,Ricardo Louis,Kenny Britt,Will Tye,Andre Ellington,49ers ,NYJ,SF,HOU,KC,CLE,CLE,NYJ,ARI,SF,4500,3800,4000,3200,3000,4100,2600,3800,2900,63.74,Scenario14,23,61.06
Joe Flacco,Mike Tolbert,Paul Perkins,Zay Jones,Alex Erickson,Seth Roberts,Antonio Gates,Jermaine Gresham,Jaguars ,BAL,BUF,NYG,BUF,CIN,OAK,LAC,ARI,JAX,5300,3800,3800,3100,3100,3400,3000,2700,3400,59.67,Scenario14,24,39.92
Deshaun Watson,Charcandrick West,Branden Oliver,Kamar Aiken,Geronimo Allison,Breshad Perriman,Ed Dickson,Bruce Ellington,Browns ,HOU,KC,LAC,IND,GB,BAL,CAR,HOU,CLE,4700,4000,4000,3300,3000,3000,2700,3300,3000,52.6,Scenario14,25,80.54
Matthew Stafford,Carlos Hyde,Jonathan Stewart,A.J. Green,Eric Decker,Davante Adams,Zach Ertz,Le'Veon Bell,Redskins ,DET,SF,CAR,CIN,TEN,GB,PHI,PIT,WAS,6200,5200,4700,8100,4000,5600,5000,8800,2400,152.65,Scenario15,1,150.26
Derek Carr,C.J. Anderson,Todd Gurley II,Dez Bryant,Rishard Matthews,Larry Fitzgerald,Eric Ebron,Ty Montgomery,Eagles ,OAK,DEN,LAR,DAL,TEN,ARI,DET,GB,PHI,6800,5800,6800,6800,4200,6400,3300,6900,3000,148.97,Scenario15,2,141.02
Matt Ryan,Devonta Freeman,Chris Thompson,Mike Evans,T.Y. Hilton,J.J. Nelson,Rob Gronkowski,Delanie Walker,Raiders ,ATL,ATL,WAS,TB,IND,ARI,NE,TEN,OAK,7100,6700,4500,7500,5200,5300,6800,4400,2500,145.52,Scenario15,3,156.26
Dak Prescott,Leonard Fournette,Lamar Miller,Antonio Brown,Marvin Jones Jr.,Julio Jones,Cameron Brate,Jason Witten,Buccaneers ,DAL,JAX,HOU,PIT,DET,ATL,TB,DAL,TB,5800,6000,5000,9000,4200,9300,3000,4500,3200,141.89,Scenario15,4,112.32
Kirk Cousins,Tarik Cohen,Theo Riddick,DeAndre Hopkins,Alshon Jeffery,Emmanuel Sanders,Travis Kelce,Terrelle Pryor Sr.,Steelers ,WAS,CHI,DET,HOU,PHI,DEN,KC,WAS,PIT,6100,5600,5100,6200,5900,5800,6000,5900,3400,138.54,Scenario15,5,101.5
Aaron Rodgers,Melvin Gordon,Ameer Abdullah,Amari Cooper,Doug Baldwin,Jarvis Landry,Evan Engram,Frank Gore,Titans ,GB,LAC,DET,OAK,SEA,MIA,NYG,IND,TEN,7300,7600,4700,7100,6400,6800,3200,4200,2700,136.34,Scenario15,6,119.42
Ben Roethlisberger,LeSean McCoy,Christian McCaffrey,Mohamed Sanu,Michael Crabtree,Terrance Williams,Coby Fleener,Keenan Allen,Ravens ,PIT,BUF,CAR,ATL,OAK,DAL,NO,LAC,BAL,6200,7000,6100,4500,7400,3600,4100,7200,3900,133.56,Scenario15,7,83.0
Drew Brees,Ezekiel Elliott,Jay Ajayi,Martavis Bryant,Jermaine Kearse,DeSean Jackson,Charles Clay,Demaryius Thomas,Panthers ,NO,DAL,MIA,PIT,NYJ,TB,BUF,DEN,CAR,7200,8300,7700,5700,4600,4600,3400,5900,2600,131.81,Scenario15,8,106.0
Cam Newton,Isaiah Crowell,Kareem Hunt,Michael Thomas,Tyler Lockett,Golden Tate,Jack Doyle,DeVante Parker,Falcons ,CAR,CLE,KC,NO,SEA,DET,IND,MIA,ATL,6600,4800,8000,7000,4300,6900,3600,6300,2500,130.13,Scenario15,9,119.68
Carson Palmer,Dalvin Cook,Jordan Howard,Kelvin Benjamin,Tyreek Hill,Odell Beckham Jr.,Zach Miller,Cooper Kupp,Broncos ,ARI,MIN,CHI,CAR,KC,NYG,CHI,LAR,DEN,6000,5900,4900,6700,6600,8600,3000,4700,3600,126.78,Scenario15,10,150.1
Tom Brady,Mark Ingram,Javorius Allen,Danny Amendola,Pierre Garcon,Jordy Nelson,Jimmy Graham,Marshawn Lynch,Rams ,NE,NO,BAL,NE,SF,GB,SEA,OAK,LAR,7700,4500,5000,5400,5300,7800,4600,6000,3500,121.1,Scenario15,11,135.12
Jameis Winston,Derrick Henry,Tevin Coleman,Tyrell Williams,Chris Hogan,Brandin Cooks,Kyle Rudolph,Stefon Diggs,Patriots ,TB,TEN,ATL,LAC,NE,NE,MIN,MIN,NE,6000,5300,5300,4600,6100,7300,4200,6500,3800,114.42,Scenario15,12,149.92
Carson Wentz,James White,Mike Gillislee,Marqise Lee,Allen Hurns,Jeremy Maclin,Hunter Henry,Sammy Watkins,Dolphins ,PHI,NE,NE,JAX,JAX,BAL,LAC,LAR,MIA,5900,5400,5700,4400,4600,5200,3900,5500,3700,108.51,Scenario15,13,80.04
Alex Smith,Matt Forte,Bilal Powell,Adam Thielen,Kenny Stills,Kendall Wright,Benjamin Watson,Duke Johnson Jr.,Chiefs ,KC,NYJ,NYJ,MIN,MIA,CHI,BAL,CLE,KC,5900,4300,4200,5700,4400,4300,3700,4200,2900,102.76,Scenario15,14,95.8
Russell Wilson,DeMarco Murray,Jacquizz Rodgers,Jamison Crowder,Sterling Shepard,Paul Richardson,Vernon Davis,Chris Carson,Cowboys ,SEA,TEN,TB,WAS,NYG,SEA,WAS,SEA,DAL,6300,5500,4600,4900,4700,4100,3000,4900,2800,99.64,Scenario15,15,147.52
Trevor Siemian,Alvin Kamara,Chris Johnson,Cole Beasley,Devin Funchess,Nelson Agholor,Jesse James,Rashard Higgins,Seahawks ,DEN,NO,ARI,DAL,CAR,PHI,PIT,CLE,SEA,5500,4000,4200,4700,4200,4200,3300,4000,3500,96.63,Scenario15,16,46.96
Philip Rivers,Darren Sproles,Shane Vereen,Taylor Gabriel,Ted Ginn Jr.,Brandon LaFell,Julius Thomas,Brandon Marshall,Cardinals ,LAC,PHI,NYG,ATL,NO,CIN,MIA,NYG,ARI,6400,3900,4000,4000,4100,3700,3000,5000,2900,92.61,Scenario15,17,65.38
Andy Dalton,Samaje Perine,Terrance West,Jaron Brown,Donte Moncrief,Deonte Thompson,Martellus Bennett,Kenny Golladay,Chargers ,CIN,WAS,BAL,ARI,IND,CHI,GB,DET,LAC,5100,4500,4900,3700,3800,3500,4000,4600,2800,87.86,Scenario15,18,56.08
Jared Goff,Giovani Bernard,Joe Mixon,Torrey Smith,Robert Woods,Travis Benjamin,Austin Hooper,Charles Sims,Packers ,LAR,CIN,CIN,PHI,LAR,LAC,ATL,TB,GB,5200,3800,4500,3600,3300,3500,3800,3900,3400,83.61,Scenario15,19,104.88
Marcus Mariota,Dion Lewis,Jamaal Charles,Brandon Coleman,Mike Wallace,Russell Shepard,Jared Cook,Eli Rogers,Lions ,TEN,NE,DEN,NO,BAL,CAR,OAK,PIT,DET,6000,3400,4200,3900,3700,3500,3100,3600,2400,79.59,Scenario15,20,74.5
Jay Cutler,LeGarrette Blount,Jeremy Hill,Adam Humphries,Robby Anderson,Tavon Austin,Seth DeValve,Josh Bellamy,Bills ,MIA,PHI,CIN,TB,NYJ,LAR,CLE,CHI,BUF,6100,3900,3700,3100,3400,3400,2600,3300,2600,74.37,Scenario15,21,73.9
Eli Manning,Thomas Rawls,Kerwynn Williams,Albert Wilson,Marquise Goodwin,Jordan Matthews,George Kittle,Virgil Green,Colts ,NYG,SEA,ARI,KC,SF,BUF,SF,DEN,IND,5300,4000,4000,3100,3500,3500,2500,2700,3200,67.48,Scenario15,22,68.24
Josh McCown,Matt Breida,D'Onta Foreman,Chris Conley,Ricardo Louis,Kenny Britt,Will Tye,Andre Ellington,49ers ,NYJ,SF,HOU,KC,CLE,CLE,NYJ,ARI,SF,4500,3800,4000,3200,3000,4100,2600,3800,2900,63.74,Scenario15,23,61.06
Joe Flacco,Mike Tolbert,Paul Perkins,Zay Jones,Alex Erickson,Seth Roberts,Antonio Gates,Jermaine Gresham,Jaguars ,BAL,BUF,NYG,BUF,CIN,OAK,LAC,ARI,JAX,5300,3800,3800,3100,3100,3400,3000,2700,3400,59.67,Scenario15,24,39.92
Deshaun Watson,Charcandrick West,Branden Oliver,Kamar Aiken,Geronimo Allison,Breshad Perriman,Ed Dickson,Bruce Ellington,Browns ,HOU,KC,LAC,IND,GB,BAL,CAR,HOU,CLE,4700,4000,4000,3300,3000,3000,2700,3300,3000,52.6,Scenario15,25,80.54
Matthew Stafford,Carlos Hyde,Jonathan Stewart,A.J. Green,Eric Decker,Davante Adams,Zach Ertz,Le'Veon Bell,Redskins ,DET,SF,CAR,CIN,TEN,GB,PHI,PIT,WAS,6200,5200,4700,8100,4000,5600,5000,8800,2400,152.65,Scenario16,1,150.26
Derek Carr,C.J. Anderson,Todd Gurley II,Dez Bryant,Rishard Matthews,Larry Fitzgerald,Eric Ebron,Ty Montgomery,Eagles ,OAK,DEN,LAR,DAL,TEN,ARI,DET,GB,PHI,6800,5800,6800,6800,4200,6400,3300,6900,3000,148.97,Scenario16,2,141.02
Matt Ryan,Devonta Freeman,Chris Thompson,Mike Evans,T.Y. Hilton,J.J. Nelson,Rob Gronkowski,Delanie Walker,Raiders ,ATL,ATL,WAS,TB,IND,ARI,NE,TEN,OAK,7100,6700,4500,7500,5200,5300,6800,4400,2500,145.52,Scenario16,3,156.26
Dak Prescott,Leonard Fournette,Lamar Miller,Antonio Brown,Marvin Jones Jr.,Julio Jones,Cameron Brate,Jason Witten,Buccaneers ,DAL,JAX,HOU,PIT,DET,ATL,TB,DAL,TB,5800,6000,5000,9000,4200,9300,3000,4500,3200,141.89,Scenario16,4,112.32
Kirk Cousins,Tarik Cohen,Theo Riddick,DeAndre Hopkins,Alshon Jeffery,Emmanuel Sanders,Travis Kelce,Terrelle Pryor Sr.,Steelers ,WAS,CHI,DET,HOU,PHI,DEN,KC,WAS,PIT,6100,5600,5100,6200,5900,5800,6000,5900,3400,138.54,Scenario16,5,101.5
Aaron Rodgers,Melvin Gordon,Ameer Abdullah,Amari Cooper,Doug Baldwin,Jarvis Landry,Evan Engram,Frank Gore,Titans ,GB,LAC,DET,OAK,SEA,MIA,NYG,IND,TEN,7300,7600,4700,7100,6400,6800,3200,4200,2700,136.34,Scenario16,6,119.42
